company,ceo,party,amount
Oreilly Automotive,Charles & marybeth Oreilly,200,200.0
Oreilly Automotive,Charles Oreilly,100,25350.0
Oreilly Automotive,Charles Oreilly,200,1500.0
Oreilly Automotive,Charlie & mary beth Oreilly,100,3000.0
Oreilly Automotive,Charlie Oreilly,100,17290.47
Oreilly Automotive,Charlie Oreilly,200,11650.0
Oreilly Automotive,David Oreilly,200,271750.0
Oreilly Automotive,David e Oreilly,200,1000.0
Oreilly Automotive,Henrey Oreilly,200,500.0
Oreilly Automotive,Henry Oreilly,200,6250.0
Oreilly Automotive,Henry charles Oreilly,200,4000.0
Oreilly Automotive,Larry Oreilly,100,500.0
Oreilly Automotive,M charles Oreilly,200,500.0
Oreilly Automotive,Neil Hertz,100,1300.0
Oreilly Automotive,Robert Hermann,200,320901.0
Oreilly Automotive,Ronald Rashkow,200,2000.0
Oshkosh,Charles Szews,100,250.0
Oshkosh,Charles Szews,200,20621.29
Oshkosh,Charlie Szews,200,1000.0
Oshkosh,Harvey Medvin,100,350.0
Oshkosh,Harvey Medvin,200,500.0
Oshkosh,J Mosling,200,6300.0
Oshkosh,J peter Mosling,200,162450.0
Oshkosh,Joan Mosling,200,170700.0
Oshkosh,John Shiely,200,137800.0
Oshkosh,Jpeter Mosling,200,1000.0
Oshkosh,Kathleen Hempel,200,1000.0
Oshkosh,Michael Grebe,200,335555.0
Oshkosh,Mike Grebe,200,1600.0
Oshkosh,Peter Hamilton,200,5400.0
Oshkosh,Peter Mosling,200,10250.0
Oshkosh,Richard Donnelly,200,22549.0
Oshkosh,Richard Donnely,200,250.0
Owens & Minor,A Acuff,200,250.0
Owens & Minor,A marshall Acuff,200,1000.0
Owens & Minor,Ann Whittemore,200,250.0
Owens & Minor,Anne Whittemore,200,2200.0
Owens & Minor,Craig Smith,200,2500.0
Owens & Minor,G Minor,100,5300.0
Owens & Minor,G Minor,200,12500.0
Owens & Minor,G gilmer Minor,100,33500.0
Owens & Minor,G gilmer Minor,200,41500.0
Owens & Minor,Gil Minor,200,5000.0
Owens & Minor,Gilmer Minor,100,10000.0
Owens & Minor,Gilmer Minor,200,500.0
Owens & Minor,J alfred Broaddus,200,350.0
Owens & Minor,James Rogers,100,9000.0
Owens & Minor,James Rogers,200,3250.0
Owens & Minor,John Gerdelman,200,23500.0
Owens & Minor,Marshall Acuff,200,1000.0
Owens & Minor,Robert Sledd,200,25650.0
Owens & Minor,Robert c Sledd,200,8500.0
Owens Corning,James Mcmonagle,200,1750.0
Owens Corning,Joe Neely,200,5250.0
Owens-Illinois,Corbin Mcneill,200,66600.0
Owens-Illinois,John Mcmackin,100,18800.0
Owens-Illinois,John Mcmackin,200,9983.0
Owens-Illinois,"John Mcmackin,",200,500.0
PG&E Corp,Barry Williams,100,7000.0
PG&E Corp,Forrest Miller,100,2000.0
PG&E Corp,Forrest Miller,200,18850.0
PG&E Corp,Maryellen Herringer,100,500.0
PG&E Corp,Richard Meserve,100,1800.0
PG&E Corp,Roger Kimmel,200,1000.0
PNC Financial Services Group,Bruce Lindsay,200,2500.0
PNC Financial Services Group,Jane Pepper,200,1000.0
PNC Financial Services Group,Lorene Steffes,200,2250.0
PNC Financial Services Group,Paul Chelgren,200,1000.0
PNC Financial Services Group,Paul Chellgren,100,5150.0
PNC Financial Services Group,Paul Chellgren,200,16750.0
PNC Financial Services Group,Paul w & sheila m Chellgren,100,985.0
PNC Financial Services Group,Paul w & sheila m Chellgren,200,200.0
PNC Financial Services Group,Richard & rita Berndt,100,500.0
PNC Financial Services Group,Richard Berndt,100,19350.0
PPG Industries INC,Stephen Angel,200,5100.0
PPG Industries Inc,David Whitwam,200,24350.0
PPG Industries Inc,James Berges,200,3500.0
PPG Industries Inc,Lynne Schmidt,200,10250.0
PPG Industries Inc,Robert Mehrabian,200,7500.0
PPG Industries Inc,Robert Ripp,200,9950.0
PVH,Craig Rydin,200,100.0
PVH,David Landau,100,21093.0
PVH,David Landau,200,11800.0
PVH,Henry Nasella,100,17500.0
PVH,Joseph Fuller,100,1000.0
PVH,Joseph Fuller,200,9000.0
PVH,Juan Figuereo,200,4541.0
Paccar Inc,John Fluke,200,4000.0
Paccar Inc,Kirk Hachigian,200,35000.0
Paccar Inc,Tom Plimpton,200,1500.0
Paccar Inc,Warren Staley,100,1000.0
Paccar Inc,Warren Staley,200,229475.0
Pacific Life,Dean Yoost,200,5500.0
Pacific Life,Douglas Abbey,100,2000.0
Pacific Life,Douglas Abbey,200,4400.0
Pacific Life,Dwight Decker,200,46600.0
Pacific Life,J fernando Niebla,200,1000.0
Pacific Life,J michael Shepherd,200,17300.0
Pacific Life,Jacqueline Morby,100,5000.0
Pacific Life,James Ukropina,100,1020.0
Pacific Life,James Ukropina,200,4000.0
Pacific Life,Julia Gouw,100,8000.0
Pacific Life,Julia Gouw,200,250.0
Pacific Life,Richard Ferry,200,171900.0
Pacific Life,Richard m Ferry,200,1000.0
Pantry,Edwin Holman,200,1000.0
Pantry,Robert Bernstock,100,200.0
Pantry,Terry Mcelroy,200,510.0
Pantry,Thomas Murnane,200,7500.0
Pantry,Wilfred Finnegan,200,5000.0
Parker Hannifin Corp,Bob Kohlhepp,200,2500.0
Parker Hannifin Corp,Don Washkewicz,200,33250.0
Parker Hannifin Corp,Donald Washhkewicz,200,1000.0
Parker Hannifin Corp,Donald Washkewicz,100,7500.0
Parker Hannifin Corp,Donald Washkewicz,200,70700.0
Parker Hannifin Corp,Joe Scaminace,200,300.0
Parker Hannifin Corp,Joseph Scaminace,200,11260.0
Parker Hannifin Corp,Robert Kohlhepp,200,300204.44
Parker Hannifin Corp,Robert Kohthepp,200,500.0
Parker Hannifin Corp,William Kassling,200,61342.0
Peabody Energy,Alan Washkowitz,100,1400.0
Peabody Energy,Bill Coley,200,6000.0
Peabody Energy,G Boyce,100,2400.0
Peabody Energy,G Boyce,200,12600.0
Peabody Energy,Gh Boyce,200,5000.0
Peabody Energy,Greg Boyce,200,2400.0
Peabody Energy,Gregory Boyce,100,30000.0
Peabody Energy,Gregory Boyce,200,129100.0
Peabody Energy,Robert Maclone,200,500.0
Peabody Energy,Robert Malone,200,116336.0
Peabody Energy,Robert a Malone,200,5000.0
Peabody Energy,William Coley,200,17000.0
Peabody Energy,William James,100,5500.0
Peabody Energy,William James,200,45795.56
Peabody Energy,William Rusnack,100,500.0
Peabody Energy,William e James,200,32300.0
Penske Automotive Group Inc,Lucio Noto,200,14900.0
Penske Automotive Group Inc,Michael Eisenson,100,25650.0
Penske Automotive Group Inc,Richard Peters,200,1700.0
Penske Automotive Group Inc,Rob Kurnick,200,2500.0
Penske Automotive Group Inc,Robert Kurnick,100,500.0
Penske Automotive Group Inc,Robert Kurnick,200,10750.0
Penske Automotive Group Inc,Ron Steinhart,100,3250.0
Penske Automotive Group Inc,Ronald Steinhart,100,3900.0
Penske Automotive Group Inc,Ronald Steinhart,200,2700.0
Penske Automotive Group Inc,William Lovejoy,200,1450.0
Pepco Holdings,Barbara Krumsiek,100,4550.0
Pepco Holdings,Frank Heintz,100,4650.0
Pepco Holdings,Frank Ross,100,500.0
Pepco Holdings,Jackson Dunn,100,22500.0
Pepco Holdings,Joseph Rigby,100,5000.0
Pepco Holdings,Joseph Rigby,200,1000.0
Pepco Holdings,Larry Nussdorf,100,3500.0
Pepco Holdings,Lawrence Nussdorf,100,2000.0
Pepco Holdings,Les Silverman,100,100.0
Pepco Holdings,Pauline Schneider,100,2450.0
PepsiCo Inc,Indra Nooyi,100,5000.0
PepsiCo Inc,Lloyd Trotter,100,19300.0
PepsiCo Inc,Lloyd Trotter,200,1000.0
PepsiCo Inc,Ray Hunt,200,442364.0
PepsiCo Inc,Ray l Hunt,200,5000.0
PepsiCo Inc,Sharon Rockefeller,100,235300.00000000003
PepsiCo Inc,Shona Brown,100,2000.0
Peter Kiewit Sons,Bruce Grewcock,200,17400.0
Peter Kiewit Sons,Douglas Patterson,200,6000.0
Peter Kiewit Sons,Kirk Samuelson,200,5000.0
Peter Kiewit Sons,Michael Mccarthy,100,4900.0
Peter Kiewit Sons,Michael Mccarthy,200,1200.0
Peter Kiewit Sons,Richard Colf,200,19200.0
Peter Kiewit Sons,Scott Cassels,200,5000.0
Peter Kiewit Sons,Steve Hansen,200,15600.0
Peter Kiewit Sons,Steven Hansen,200,19900.0
Petsmart,David Moyles,200,36775.0
Petsmart,Philip Francis,100,14460.0
Petsmart,Philip Francis,200,26858.0
Petsmart,Phillip Francis,200,1340.0
Pfizer Inc,Constance Horner,200,1000.0
Pfizer Inc,Dennis Ausiello,100,1500.0
Pfizer Inc,Stephen Sanger,200,200400.0
Pfizer Inc,Steve Sanger,200,1000.0
Philip Morris International,Harold Brown,100,2500.0
Philip Morris International,Louis Camilleri,100,14000.0
Philip Morris International,Louis Camilleri,200,83675.0
Philip Morris International,Louis t Camilleri,200,100.0
Philip Morris International,Stephen Wolf,200,12100.0
Philip Morris International,Stephen m Wolf,200,1000.0
Pitney Bowes Inc,Anne Busquet,100,8500.0
Pitney Bowes Inc,Anne Fuchs,200,1000.0
Pitney Bowes Inc,David Snow,200,91400.0
Pitney Bowes Inc,Rodney Adkins,100,2600.0
Pitney Bowes Inc,Stewart Hutcheson,200,3000.0
Plains All Amer Pipeline,Everardo Goyanes,200,2400.0
Plains All Amer Pipeline,Gary Petersen,200,371000.0
Plains All Amer Pipeline,Gary Peterson,200,5000.0
Plains All Amer Pipeline,John Raymond,200,100000.0
Plains All Amer Pipeline,Robert Sinnott,100,5000.0
Plains All Amer Pipeline,Robert Sinnott,200,50000.0
Plains All Amer Pipeline,Robert Sinott,200,50000.0
Ppl Corporation,Craig Rogerson,100,1200.0
Ppl Corporation,Craig Rogerson,200,2000.0
Ppl Corporation,Frederick Bernthal,100,900.0
Ppl Corporation,Frederick Bernthal,200,4000.0
Ppl Corporation,Keith Williamson,100,11900.0
Ppl Corporation,Keith Williamson,200,3000.0
Ppl Corporation,Steven Elliott,200,2400.0
Ppl Corporation,Venkata Madabhushi,100,1000.0
Ppl Corporation,Victor Staffieri,100,4800.0
Ppl Corporation,Victor Staffieri,200,1500.0
Ppl Corporation,William Spence,100,2500.0
Ppl Corporation,William Spence,200,15649.0
Praxair Inc,Bret Clayton,200,5000.0
Praxair Inc,Edward Galante,200,9000.0
Praxair Inc,Ira Hall,100,15200.0
Praxair Inc,Larry Mcvay,200,1250.0
Precision Castparts,Don Graber,100,500.0
Precision Castparts,Don Graber,200,17700.0
Precision Castparts,Steven Rothmeier,200,1000.0
Principal Financial Group,Betsey Bernard,100,250.0
Principal Financial Group,Betsy Bernard,100,4000.0
Principal Financial Group,C Gelatt,200,17025.0
Principal Financial Group,C daniel Gelatt,200,5000.0
Principal Financial Group,Cd Gelatt,200,2400.0
Principal Financial Group,Charles Gelatt,200,29250.0
Principal Financial Group,Dan Gelatt,200,1000.0
Principal Financial Group,Daniel Gelatt,200,500.0
Principal Financial Group,Larry Zimpleman,100,9500.0
Principal Financial Group,Larry Zimpleman,200,1000.0
Principal Financial Group,Michael Dan,200,25000.0
Principal Financial Group,Richard Keyser,200,11800.0
Procter & Gamble Co,Angela Braly,100,250.0
Procter & Gamble Co,Angela Braly,200,60200.0
Procter & Gamble Co,Robert Mcdonald,200,44000.0
Progress Energy,E marie Mckee,200,1050.0
Progress Energy,James Bostic,200,4500.0
Progress Energy,James Hyler,200,500.0
Progress Energy,John Baker,100,23700.0
Progress Energy,John Baker,200,126300.0
Progress Energy,Marie Mckee,100,2099.0
Progress Energy,William Johnson,100,6500.0
Progress Energy,William Johnson,200,4500.0
Progressive Corp,Peter Lewis,100,375100.0
Progressive Corp,Stuart Burgdoerfer,200,38750.0
Prudential Financial Inc,Gaston Caperton,100,32200.0
Prudential Financial Inc,Gaston Caperton,200,1000.0
Prudential Financial Inc,Gat Caperton,100,7350.0
Prudential Financial Inc,Gat Caperton,200,450.0
Prudential Financial Inc,Gilbert Casellas,100,4850.0
Prudential Financial Inc,James Unruh,200,14800.0
Prudential Financial Inc,John Strangfeld,100,9800.0
Prudential Financial Inc,John Strangfeld,200,39700.0
Prudential Financial Inc,Mark Grier,100,9800.0
Prudential Financial Inc,Mark Grier,200,42000.0
Prudential Financial Inc,Thomas Baltimore,100,18400.0
Public Service Enterprise Group,Albert Gamper,200,7250.0
Public Service Enterprise Group,Conrad Harper,100,750.0
Public Service Enterprise Group,Ralph Izzo,100,6000.0
Public Service Enterprise Group,Ralph Izzo,200,7693.0
Public Service Enterprise Group,Susan Tomasky,100,109446.34999999998
Publix Super Markets Inc,C Jenkins,100,1000.0
Publix Super Markets Inc,C Jenkins,200,101200.0
Publix Super Markets Inc,C h Jenkins,200,14900.0
Publix Super Markets Inc,Carol Barnett,200,176900.0
Publix Super Markets Inc,Ch Jenkins,200,2000.0
Publix Super Markets Inc,Charles Jenkins,200,29400.0
Publix Super Markets Inc,"Charles Jenkins,",200,2000.0
Publix Super Markets Inc,Christopher Jenkins,200,10000.0
Publix Super Markets Inc,Howard Jenkins,200,209200.0
Publix Super Markets Inc,Hoyt Barnett,100,500.0
Publix Super Markets Inc,Hoyt Barnett,200,249050.0
Publix Super Markets Inc,Jane Finley,100,250.0
Publix Super Markets Inc,Sherrill Hudson,100,5250.0
Publix Super Markets Inc,Sherrill Hudson,200,10000.0
Publix Super Markets Inc,William Crenshaw,100,1000.0
Publix Super Markets Inc,William Crenshaw,200,31100.0
Qualcomm Inc,Adelia Coffman,200,1000.0
Qualcomm Inc,Brent Scowcroft,200,9000.0
Qualcomm Inc,Marc Stern,200,407850.0
Qualcomm Inc,Paul Jacobs,100,121900.0
Quest Diagnostics,Gail Wilensky,200,24400.0
Quest Diagnostics,Gary Pfeiffer,100,8881.0
Quest Diagnostics,Timothy Ring,200,31650.0
RR Donnelley & Sons Company,Lee Chaden,100,8550.0
RR Donnelley & Sons Company,Lee Chaden,200,250.0
RR Donnelley & Sons Company,Oliver Sockwell,100,10300.0
RR Donnelley & Sons Company,Shelby Chaden,100,250.0
RR Donnelley & Sons Company,Thomas Johnson,100,3100.0
RR Donnelley & Sons Company,Thomas Johnson,200,12300.0
RR Donnelley & Sons Company,Thomas Quinlan,100,2900.0
RR Donnelley & Sons Company,Thomas Quinlan,200,14900.0
RR Donnelley & Sons Company,Thomas Quinlian,200,4900.0
Ralph Lauren,Joel Fleishman,100,14621.0
Ralph Lauren,John Alchin,100,76500.0
Ralph Lauren,John r Alchin,100,1000.0
Ralph Lauren,Joyce Brown,100,3350.0000000000005
Ralph Lauren,Judith Mchale,100,3150.0
Ralph Lauren,Ralph Lauren,100,71600.0
Ralph Lauren,Ricky Lauren,100,71600.0
Ralph Lauren,Robert Wright,100,18200.0
Ralph Lauren,Robert Wright,200,11500.0
Ralph Lauren,Steven Murphy,100,2400.0
Raytheon Company,John Deutch,100,5900.0
Raytheon Company,Linda Stuntz,200,6500.0
Raytheon Company,Mary Skates,200,4800.0
Raytheon Company,Michael Ruettgers,100,500.0
Raytheon Company,Michael Ruettgers,200,103650.0
Raytheon Company,Ronald Skates,100,250.0
Raytheon Company,Ronald Skates,200,48200.0
Raytheon Company,Stephen Hadley,200,14500.0
Regions Financial,C Mccrary,100,3500.0
Regions Financial,Charles Mccrary,100,500.0
Regions Financial,Charles Mccrary,200,3000.0
Regions Financial,Cooper Cooper,200,500.0
Regions Financial,David Cooper,200,33950.0
Regions Financial,Don Defosset,200,134500.0
Regions Financial,Don Defossett,200,2400.0
Regions Financial,Earnest Deavenport,200,54369.0
Regions Financial,George Bryan,200,16000.0
Regions Financial,James Malone,100,500.0
Regions Financial,James Malone,200,3890.0
Regions Financial,Jan Defosset,200,500.0
Regions Financial,John & kathy Maupin,200,500.0
Regions Financial,John Maupin,100,4800.0
Regions Financial,John Maupin,200,5800.0
Regions Financial,Jon Defosset,200,1000.0
Regions Financial,Kelly Styslinger,200,2500.0
Regions Financial,Lee & kelly Styslinger,200,1000.0
Regions Financial,Lee Styslinger,100,4500.0
Regions Financial,Lee Styslinger,200,179250.0
Regions Financial,"Lee Styslinger,",200,2000.0
Regions Financial,Lj Styslinger,200,2000.0
Regions Financial,Susan Matlock,200,250.0
Reinsurance Group of America,Frederick Sievert,200,1350.0
Reliance Steel & Aluminum,David Hannah,200,1751.0
Reliance Steel & Aluminum,Douglas Hayes,100,1000.0
Reliance Steel & Aluminum,Douglas Hayes,200,2200.0
Reliance Steel & Aluminum,Gregg Mollins,200,1200.0
Reliance Steel & Aluminum,Johnny Figueroa,200,200.0
Republic Services,James Crownover,100,4900.0
Republic Services,James Crownover,200,42250.0
Republic Services,Ramon Rodriguez,200,2000.0
Republic Services,Wallace Jutter,200,1000.0
Republic Services,Wallace Nutter,200,72750.0
Republic Services,William Flynn,100,3000.0
Republic Services,William Flynn,200,115800.0
Rite Aid Corp,James Donald,100,250.0
Rite Aid Corp,Marcy Syms,100,3500.0
Rock-Tenn Co,G stephen Felker,100,1000.0
Rock-Tenn Co,J Brown,100,200.0
Rock-Tenn Co,J powell Brown,100,11000.0
Rock-Tenn Co,J powell Brown,200,3500.0
Rock-Tenn Co,James Rubright,100,2250.0
Rock-Tenn Co,James Rubright,200,219350.0
Rock-Tenn Co,John Spiegel,200,500.0
Rock-Tenn Co,Larry Gellerstedt,100,1500.0
Rock-Tenn Co,Larry Gellerstedt,200,4000.0
Rock-Tenn Co,Lawrence Gellerstedt,100,1750.0
Rock-Tenn Co,Lawrence Gellerstedt,200,4750.0
Rock-Tenn Co,Russell Currey,100,500.0
Rock-Tenn Co,Stepehn Felker,200,1500.0
Rock-Tenn Co,Stephen Felker,100,1000.0
Rock-Tenn Co,Stephen Felker,200,1500.0
Rock-Tenn Co,Timothy Bernlohr,200,2500.0
Rockwell Automation,James Keane,200,1000.0
Rockwell Automation,Keith Nosbusch,200,38550.0
Rockwell Automation,William Mccormick,200,7500.0
Rockwell Collins Inc,Clay & deborah Jones,100,500.0
Rockwell Collins Inc,Clayton Jones,100,250.0
Rockwell Collins Inc,Donald Beal,200,1000.0
Rockwell Collins Inc,Donald Beall,200,145450.0
Rockwell Collins Inc,Donald r Beall,200,5000.0
Rockwell Collins Inc,Jeff Turner,200,5200.0
Rockwell Collins Inc,Jeffrey Turner,200,17400.0
Ross Stores,Greg Quesnel,200,1500.0
Ryder System,James Beard,100,500.0
Ryder System,L Hassey,200,2000.0
Ryder System,Leo Hassey,200,2500.0
SAIC Inc,John Hamre,200,1000.0
SAIC Inc ,Anita Jones,100,200.0
SLM Corp,A Porter,200,7500.0
SLM Corp,A alex Porter,100,3300.0
SLM Corp,A alex Porter,200,20600.0
SLM Corp,Al Lord,200,21518.37
SLM Corp,Albert Lord,200,131038.6
SLM Corp,Alex Porter,100,19000.0
SLM Corp,Alex Porter,200,27100.0
SLM Corp,Diane Gilleland,100,2450.0
SLM Corp,Earl Goode,200,13400.0
SLM Corp,Howard Newman,100,7200.0
SLM Corp,Howard Newman,200,9700.0
SLM Corp,Ronald Hunt,200,8700.0
SLM Corp,Steve Shapiro,100,340.0
SLM Corp,Steve Shapiro,200,15447.12
SLM Corp,Steven Shapiro,100,12662.0
SLM Corp,Steven Shapiro,200,55610.0
SLM Corp,William Diefenderfer,200,17000.0
SPX Corporation,Al Koch,200,5250.0
SPX Corporation,Albert Koch,200,200.0
SPX Corporation,Martha Wyrsch,100,2000.0
SPX Corporation,Martha Wyrsch,200,1000.0
SPX Corporation,Peter Volanakis,100,500.0
SPX Corporation,Peter Volanakis,200,2500.0
SPX Corporation,Terry Lisenby,200,6251.0
Safeway Inc,Gary Rogers,200,2500.0
Safeway Inc,Kenneth Oder,200,1000.0
Safeway Inc,Michael Shannon,100,150.0
Safeway Inc,Michael Shannon,200,231590.0
Safeway Inc,Mike Shannon,200,3740.0
Safeway Inc,Paul Hazen,200,5800.0
Safeway Inc,T Rogers,200,89050.0
Safeway Inc,T gary Rogers,100,1000.0
Safeway Inc,T gary Rogers,200,205400.0
Sandisk,Chenming Hu,100,3990.6
Sandisk,Chenming Hu,200,2500.0
Sandisk,Irwin Federman,100,50850.0
Sandisk,Irwin Federman,200,2000.0
Sandisk,Kevin Denuccio,100,6000.0
Sandisk,Kevin Denuccio,200,17500.0
Sandisk,Michael Marks,200,4800.0
Sanmina-SCI,A eugene Sapp,100,550.0
Sanmina-SCI,Eugene Sapp,100,200.0
Sanmina-SCI,Jackie Ward,200,1100.0
Sanmina-SCI,Jean Manas,100,27700.0
Sanmina-SCI,John Goldsberry,200,500.0
Sanmina-SCI,Jure Sola,200,13790.0
Sanmina-SCI,Mario Rosati,200,11505.0
Sanmina-SCI,Marlo Rosati,200,1000.0
Seaboard,Joseph Rodrigues,200,911.0
Sealed Air,Jacqueline Kosecoff,100,700.0
Sealed Air,Jerry Whitaker,200,10800.0
Sealed Air,Lawrence Codey,100,3800.0
Sealed Air,Lawrence Codey,200,3300.0
Sealed Air,William Marino,100,500.0
Sealed Air,William Marino,200,3500.0
Sears Holdings Corp,Ann Reese,100,1000.0
Sears Holdings Corp,Edward Lampert,200,9700.0
Sears Holdings Corp,Steven Mnuchin,100,11300.0
Sears Holdings Corp,Steven Mnuchin,200,48500.0
Sears Holdings Corp,William Kunkler,100,5996.0
Sears Holdings Corp,William Kunkler,200,262150.5
Sempra Energy,William Jones,100,14500.0
Shaw Group,Albert Mcalister,100,6510.0
Shaw Group,Dan Hoffler,200,5000.0
Shaw Group,Dana Bernhard,100,131700.0
Shaw Group,Dana Bernhard,200,5000.0
Shaw Group,Daniel Hoffler,100,4800.0
Shaw Group,Daniel Hoffler,200,8000.0
Shaw Group,David Hoyle,100,5300.0
Shaw Group,James Bernhard,100,98080.0
Shaw Group,Jim Bernhard,100,60000.0
Shaw Group,Jim Bernhard,200,5000.0
Shaw Group,Stephen Tritch,100,500.0
Sherwin-Williams,A malachi Mixon,200,381063.12
Sherwin-Williams,Arthur Anton,200,7400.0
Sherwin-Williams,John Stropki,100,551.9000000000002
Sherwin-Williams,John Stropki,200,15900.0
Sherwin-Williams,Richard Smucker,100,2000.0
Sherwin-Williams,Richard Smucker,200,99800.0
Sherwin-Williams,Thomas Kadien,200,4250.0
Sherwin-Williams,Tom Kadien,200,10000.0
Smithfield Foods Inc,Bob Burrus,200,300.0
Smithfield Foods Inc,C Pope,200,2000.0
Smithfield Foods Inc,C Pope,100,1000.0
Smithfield Foods Inc,Carol Crawford,200,500.0
Smithfield Foods Inc,Joe Luter,100,2000.0
Smithfield Foods Inc,Joe Luter,200,17800.0
Smithfield Foods Inc,Joseph Luter,200,378500.0
Smithfield Foods Inc,Joseph Lutter,200,100000.0
Smithfield Foods Inc,Paul Trible,100,450.0
Smithfield Foods Inc,Paul Trible,200,4671.66
Smithfield Foods Inc,Richard Crowder,200,7250.0
Smithfield Foods Inc,Richard thoms Crowder,200,250.0
Smithfield Foods Inc,Robert Burress,100,1000.0
Smithfield Foods Inc,Robert Burrus,100,5625.0
Smithfield Foods Inc,Robert Burrus,200,1750.0
Smithfield Foods Inc,Wendel Murphy,200,1500.0
Smithfield Foods Inc,Wendell Murphy,100,24250.0
Smithfield Foods Inc,Wendell Murphy,200,53050.0
Sonic Automotive,Bruton Smith,200,4000.0
Sonic Automotive,David Vorhoff,200,500.0
Sonic Automotive,Robert Rewey,200,20956.6
Southern Company,Bill Smith,100,500.0
Southern Company,Dale Klein,200,2500.0
Southern Company,Don James,100,1000.0
Southern Company,Donald James,100,500.0
Southern Company,Donald James,200,17500.0
Southern Company,Donald m & anna b James,200,1000.0
Southern Company,E jenner Wood,200,250.0
Southern Company,Jenner Wood,100,250.0
Southern Company,Jon Boscia,200,1000.0
Southern Company,Juanita Baranco,100,3350.0
Southern Company,Thomas Fanning,100,3500.0
Southern Company,Thomas Fanning,200,34000.0
Southern Company,Warren Hood,100,22500.0
Southern Company,Warren Hood,200,48000.0
Southern Company,"Warren, Hood",200,5000.0
Southern Company,William Smith,100,2186.04
Southern Company,William Smith,200,3750.0
Southwest Airlines Co,Daniel Villaneuva,100,500.0
Southwest Airlines Co,Daniel Villanueva,100,6000.0
Southwest Airlines Co,David Biegler,100,1000.0
Southwest Airlines Co,David Biegler,200,13500.0
Southwest Airlines Co,Doug Brooks,200,10750.0
Southwest Airlines Co,Douglas Brooks,200,17500.0
Southwest Airlines Co,John Montford,100,139520.7
Southwest Airlines Co,John Montford,200,153237.03
Southwest Airlines Co,John t Montford,200,1000.0
Southwest Airlines Co,Thomas Loeffler,200,5000.0
Spectra Energy Corp,Austin Adams,200,1750.0
Spectra Energy Corp,Gregory Ebel,100,400.0
Spectra Energy Corp,Gregory Ebel,200,1750.0
Spectra Energy Corp,Leslie Gilliam,200,775200.0
Spectra Energy Corp,Richard Gillam,200,26500.0
Spectra Energy Corp,Richard Gilliam,100,1000.0
Spectra Energy Corp,Richard Gilliam,200,899700.0
Spectrum Group International,Greg Roberts,100,1000.0
Spectrum Group International,Gregory Roberts,100,2500.0
Spectrum Group International,Jess Ravich,100,1000.0
Sprint Nextel Corp,Daniel Hesse,100,4000.0
Sprint Nextel Corp,Daniel Hesse,200,6400.0
Sprint Nextel Corp,Frank Ianna,200,5060.0
Sprint Nextel Corp,Larry Glasscock,200,40400.0
Sprint Nextel Corp,Lee Glasscock,200,1500.0
Sprint Nextel Corp,Robert Bennett,200,1000.0
St. Jude Medical Inc,Barbara Hill,100,30000.0
St. Jude Medical Inc,Daniel Starks,100,3000.0
St. Jude Medical Inc,Daniel Starks,200,12100.0
St. Jude Medical Inc,John Brown,100,77900.0
St. Jude Medical Inc,John Brown,200,18000.0
St. Jude Medical Inc,Richard Devenuti,200,7500.0
St. Jude Medical Inc,Stuart Essig,100,8300.0
St. Jude Medical Inc,Thomas Garrett,200,1500.0
Stanley Black & Decker,Benjamin Griswold,100,1350.0
Stanley Black & Decker,Benjamin Griswold,200,4350.0
Stanley Black & Decker,Carlos Cardoso,100,750.0
Stanley Black & Decker,Carlos Cardoso,200,9250.0
Stanley Black & Decker,Eileen Kraus,100,250.0
Stanley Black & Decker,Eileen Kraus,200,3500.0
Stanley Black & Decker,Jack Breen,200,3500.0
Stanley Black & Decker,John Breen,100,1250.0
Stanley Black & Decker,John Breen,200,9800.0
Stanley Black & Decker,John Lundgren,200,9000.0
Stanley Black & Decker,Patrick Campbell,200,2500.0
Stanley Black & Decker,Robert Coutts,100,1500.0
Stanley Black & Decker,Robert Coutts,200,12700.0
Staples Inc,Arthur Blank,100,44100.0
Staples Inc,Arthur Blank,200,34100.0
Staples Inc,Paul Walsh,200,17500.0
Staples Inc,Rowland Moriarty,200,1500.0
Starwood Hotels & Resorts,Adam Aron,100,185550.0
Starwood Hotels & Resorts,Bruce Duncan,100,3400.0
Starwood Hotels & Resorts,Bruce Duncan,200,90350.0
Starwood Hotels & Resorts,Eric Hippeau,100,2000.0
Starwood Hotels & Resorts,Eric Hippeau,200,1500.0
Starwood Hotels & Resorts,Frits Vanpaasschen,100,2000.0
Starwood Hotels & Resorts,Frits Vanpaasschen,200,2400.0
Starwood Hotels & Resorts,Stephen Quazzo,100,4400.0
Starwood Hotels & Resorts,Stephen Quazzo,200,17400.0
Starwood Hotels & Resorts,Thomas Clarke,200,500.0
State Farm Insurance Co,Chris Demuth,200,500.0
State Farm Insurance Co,Christopher Demuth,200,7500.0
State Farm Insurance Co,Michael Davidson,100,7750.0
State Farm Insurance Co,Michael Davidson,200,28150.0
State Farm Insurance Co,Michael Tipsord,100,2000.0
State Farm Insurance Co,Michael Tipsord,200,17500.0
State Farm Insurance Co,Paul Stecko,100,1000.0
State Farm Insurance Co,W steven Jones,100,999.0
State Farm Insurance Co,William Knight,100,250.0
State Street Corp,Joseph Hooley,100,1000.0
State Street Corp,Joseph Hooley,200,57500.0
State Street Corp,Kennett Burnes,100,250.0
